position,number,name,birthday,draft status,goals,assists,+/-,shots,pims,fow,game ID,game date,team,game number,team goals,team assists,team shots,team pims,player age,season
RW,16,"Zalba, Bill",1982-09-14 00:00:00,Undrafted,0,0,0,0,0,0/0,8837,2001-02-04 02:00:00,Peterborough,0,1,2,0,22,18.405479452054795, 2000-01 Regular Season
RW,17,"Gagnon, Jimmy",1982-09-16 00:00:00,Undrafted,0,0,0,0,2,0/0,8837,2001-02-04 02:00:00,Peterborough,0,1,2,0,22,18.4, 2000-01 Regular Season
C,18,"Self, Brad",1981-02-27 00:00:00,NHL - BUF (1999) Round: 8 (#235)   ,0,0,0,0,0,0/0,8837,2001-02-04 02:00:00,Peterborough,0,1,2,0,22,19.95068493150685, 2000-01 Regular Season
RW,20,"Hoar, Stephen",1982-05-26 00:00:00,Undrafted,0,0,0,0,0,0/0,8837,2001-02-04 02:00:00,Peterborough,0,1,2,0,22,18.70958904109589, 2000-01 Regular Season
C,21,"Herneisen, Matt",1982-02-08 00:00:00,Undrafted,0,1,+1,0,6,0/0,8837,2001-02-04 02:00:00,Peterborough,0,1,2,0,22,19.002739726027396, 2000-01 Regular Season
RW,22,"Rodman, Marcel",1981-09-25 00:00:00,NHL - BOS (2001) Round: 9 (#282)   ,0,0,0,0,0,0/0,8837,2001-02-04 02:00:00,Peterborough,0,1,2,0,22,19.375342465753423, 2000-01 Regular Season
D,23,"Elzinga, Adam",1982-07-23 00:00:00,Undrafted,0,0,+1,0,2,0/0,8837,2001-02-04 02:00:00,Peterborough,0,1,2,0,22,18.55068493150685, 2000-01 Regular Season
RW,24,"Chambers, Greg",1982-11-14 00:00:00,Undrafted,0,0,0,0,0,0/0,8837,2001-02-04 02:00:00,Peterborough,0,1,2,0,22,18.23835616438356, 2000-01 Regular Season
LW,26,"Armstrong, Matt",1982-09-08 00:00:00,Undrafted,0,0,0,0,4,0/0,8837,2001-02-04 02:00:00,Peterborough,0,1,2,0,22,18.421917808219177, 2000-01 Regular Season
D,28,"Self, Mike",1983-03-18 00:00:00,Undrafted,0,0,0,0,0,0/0,8837,2001-02-04 02:00:00,Peterborough,0,1,2,0,22,17.898630136986302, 2000-01 Regular Season
D,37,"Krajicek, Lukas",1983-11-03 00:00:00,NHL - FLA (2001) Round: 1 (#24)   ,0,1,+1,0,2,0/0,8837,2001-02-04 02:00:00,Peterborough,0,1,2,0,22,17.268493150684932, 2000-01 Regular Season
D,3,"Cook, Tyler",1982-08-10 00:00:00,Undrafted,0,0,-1,0,0,0/0,8838,2001-02-04 01:30:00,Toronto,0,0,0,0,23,18.5013698630137, 2000-01 Regular Season
D,4,"Boucher, Chris",1981-11-18 00:00:00,Undrafted,0,0,-2,0,0,0/0,8838,2001-02-04 01:30:00,Toronto,0,0,0,0,23,19.22739726027397, 2000-01 Regular Season
D,5,"Reynolds, T.J.",1981-03-26 00:00:00,Undrafted,0,0,-1,0,4,0/0,8838,2001-02-04 01:30:00,Toronto,0,0,0,0,23,19.876712328767123, 2000-01 Regular Season
D,7,"Popovic, Mark",1982-10-11 00:00:00,NHL - ANA (2001) Round: 2 (#35)   ,0,0,-2,0,0,0/0,8838,2001-02-04 01:30:00,Toronto,0,0,0,0,23,18.33150684931507, 2000-01 Regular Season
C,8,"Brent, Tim",1984-03-10 00:00:00,NHL - ANA (2002) Round: 2 (#37)   ,0,0,0,0,2,0/0,8838,2001-02-04 01:30:00,Toronto,0,0,0,0,23,16.91780821917808, 2000-01 Regular Season
D,9,"Fata, Drew",1983-07-28 00:00:00,NHL - PIT (2001) Round: 3 (#86)   ,0,0,-2,0,4,0/0,8838,2001-02-04 01:30:00,Toronto,0,0,0,0,23,17.53698630136986, 2000-01 Regular Season
LW,11,"Plunkett, Lindsay",1980-05-12 00:00:00,Undrafted,0,0,-3,0,0,0/0,8838,2001-02-04 01:30:00,Toronto,0,0,0,0,23,20.747945205479454, 2000-01 Regular Season
RW,13,"Gough, Michael",1982-09-09 00:00:00,Undrafted,0,0,-3,0,0,0/0,8838,2001-02-04 01:30:00,Toronto,0,0,0,0,23,18.41917808219178, 2000-01 Regular Season
RW,16,"Walsh, Ryan",1980-01-07 00:00:00,Undrafted,0,0,0,0,2,0/0,8838,2001-02-04 01:30:00,Toronto,0,0,0,0,23,21.09315068493151, 2000-01 Regular Season
LW,17,"Bacon, Matt",1983-05-23 00:00:00,Undrafted,0,0,-1,0,0,0/0,8838,2001-02-04 01:30:00,Toronto,0,0,0,0,23,17.71780821917808, 2000-01 Regular Season
RW,19,"Lukes, Frank",1982-09-25 00:00:00,NHL - PHX (2001) Round: 8 (#243)   ,0,0,0,0,5,0/0,8838,2001-02-04 01:30:00,Toronto,0,0,0,0,23,18.375342465753423, 2000-01 Regular Season
LW,20,"Ellis, Matt",1981-08-31 00:00:00,Undrafted,0,0,-1,0,0,0/0,8838,2001-02-04 01:30:00,Toronto,0,0,0,0,23,19.443835616438356, 2000-01 Regular Season
D,22,"Sellan, Mike",1983-07-08 00:00:00,Undrafted,0,0,0,0,4,0/0,8838,2001-02-04 01:30:00,Toronto,0,0,0,0,23,17.59178082191781, 2000-01 Regular Season
C,24,"DeLeeuw, Adam",1980-02-29 00:00:00,NHL - DET (1998) Round: 6 (#151)   ,0,0,-2,0,2,0/0,8838,2001-02-04 01:30:00,Toronto,0,0,0,0,23,20.947945205479453, 2000-01 Regular Season
C,25,"Robert, Ryan",1982-02-15 00:00:00,Undrafted,0,0,0,0,0,0/0,8838,2001-02-04 01:30:00,Toronto,0,0,0,0,23,18.983561643835618, 2000-01 Regular Season
RW,29,"Farquharson, Steve",1982-06-07 00:00:00,Undrafted,0,0,0,0,0,0/0,8838,2001-02-04 01:30:00,Toronto,0,0,0,0,23,18.676712328767124, 2000-01 Regular Season
RW,33,"Bannan, Matt",1981-01-16 00:00:00,Undrafted,0,0,-2,0,0,0/0,8838,2001-02-04 01:30:00,Toronto,0,0,0,0,23,20.065753424657533, 2000-01 Regular Season
C,91,"Misita, Lorne",1981-06-01 00:00:00,Undrafted,0,0,0,0,0,0/0,8838,2001-02-04 01:30:00,Toronto,0,0,0,0,23,19.693150684931506, 2000-01 Regular Season
D,2,"Dixon, Sean",1981-02-22 00:00:00,Undrafted,0,0,+2,0,0,0/0,8838,2001-02-04 01:30:00,Erie,0,6,9,0,16,19.964383561643835, 2000-01 Regular Season
D,3,"McMillan, Darren",1980-04-23 00:00:00,Undrafted,0,0,+1,0,0,0/0,8838,2001-02-04 01:30:00,Erie,0,6,9,0,16,20.8, 2000-01 Regular Season
D,5,"Lee, Brian",1984-07-05 00:00:00,NHL - ANA (2002) Round: 3 (#71)   ,0,0,+1,0,4,0/0,8838,2001-02-04 01:30:00,Erie,0,6,9,0,16,16.5972602739726, 2000-01 Regular Season
D,6,"McKeown, Mike",1983-07-28 00:00:00,Undrafted,0,0,0,0,0,0/0,8838,2001-02-04 01:30:00,Erie,0,6,9,0,16,17.53698630136986, 2000-01 Regular Season
D,8,"Colaiacovo, Carlo",1983-01-27 00:00:00,NHL - TOR (2001) Round: 1 (#17)   ,0,0,+2,0,0,0/0,8838,2001-02-04 01:30:00,Erie,0,6,9,0,16,18.035616438356165, 2000-01 Regular Season
RW,11,"Pecker, Cory",1981-03-20 00:00:00,NHL - CGY (1999) Round: 6 (#166)   ,1,2,+2,0,0,0/0,8838,2001-02-04 01:30:00,Erie,0,6,9,0,16,19.893150684931506, 2000-01 Regular Season
RW,13,"Guenther, Joe",1981-05-04 00:00:00,Undrafted,0,1,+1,0,2,0/0,8838,2001-02-04 01:30:00,Erie,0,6,9,0,16,19.76986301369863, 2000-01 Regular Season
D,14,"Campoli, Chris",1984-07-09 00:00:00,NHL - NYI (2004) Round: 7 (#227)   ,0,1,+2,0,0,0/0,8838,2001-02-04 01:30:00,Erie,0,6,9,0,16,16.586301369863012, 2000-01 Regular Season
C,16,"Boyes, Brad",1982-04-17 00:00:00,NHL - TOR (2000) Round: 1 (#24)   ,1,1,+1,0,0,0/0,8838,2001-02-04 01:30:00,Erie,0,6,9,0,16,18.816438356164383, 2000-01 Regular Season
RW,19,"Cullen, Brandon",1981-03-05 00:00:00,Undrafted,0,1,+1,0,2,0/0,8838,2001-02-04 01:30:00,Erie,0,6,9,0,16,19.934246575342467, 2000-01 Regular Season
D,20,"Byfuglien, Derrick",1980-12-23 00:00:00,Undrafted,0,0,0,0,0,0/0,8838,2001-02-04 01:30:00,Erie,0,6,9,0,16,20.13150684931507, 2000-01 Regular Season
C,21,"Nelson, Mike",1981-02-23 00:00:00,Undrafted,1,0,+1,0,2,0/0,8838,2001-02-04 01:30:00,Erie,0,6,9,0,16,19.96164383561644, 2000-01 Regular Season
LW,23,"Dobben, Scott",1983-04-10 00:00:00,NHL - OTT (2002) Round: 4 (#113)   ,1,0,+1,0,0,0/0,8838,2001-02-04 01:30:00,Erie,0,6,9,0,16,17.835616438356166, 2000-01 Regular Season
LW,24,"Byfuglien, Bobby John",1982-04-23 00:00:00,Undrafted,0,0,0,0,0,0/0,8838,2001-02-04 01:30:00,Erie,0,6,9,0,16,18.8, 2000-01 Regular Season
RW,25,"Yeo, Brad",1981-03-18 00:00:00,Undrafted,0,1,+1,0,2,0/0,8838,2001-02-04 01:30:00,Erie,0,6,9,0,16,19.898630136986302, 2000-01 Regular Season
LW,33,"Baird, Jason",1980-09-16 00:00:00,Undrafted,1,2,+2,0,2,0/0,8838,2001-02-04 01:30:00,Erie,0,6,9,0,16,20.4, 2000-01 Regular Season
RW,81,"Alexeev, Nikita",1981-12-27 00:00:00,NHL - TB (2000) Round: 1 (#8)   ,1,0,+2,0,2,0/0,8838,2001-02-04 01:30:00,Erie,0,6,9,0,16,19.12054794520548, 2000-01 Regular Season
RW,2,"Warkus, T.J.",1981-09-09 00:00:00,Undrafted,0,1,0,0,2,0/0,8839,2001-02-06 07:30:00,Sudbury,0,2,4,0,27,19.424657534246574, 2000-01 Regular Season
D,4,"Hicks, Jason",1983-10-06 00:00:00,Undrafted,0,0,0,0,0,0/0,8839,2001-02-06 07:30:00,Sudbury,0,2,4,0,27,17.350684931506848, 2000-01 Regular Season
D,5,"Brekelmans, Corey",1981-07-11 00:00:00,Undrafted,0,0,0,0,0,0/0,8839,2001-02-06 07:30:00,Sudbury,0,2,4,0,27,19.589041095890412, 2000-01 Regular Season
RW,8,"Vaillaincourt, Mike",1981-05-04 00:00:00,Undrafted,0,1,0,0,0,0/0,8839,2001-02-06 07:30:00,Sudbury,0,2,4,0,27,19.775342465753425, 2000-01 Regular Season
D,12,"Reznicek, Ladislav",1983-12-27 00:00:00,Undrafted,0,0,0,0,0,0/0,8839,2001-02-06 07:30:00,Sudbury,0,2,4,0,27,17.126027397260273, 2000-01 Regular Season
D,13,"Semenov, Alexei",1981-04-10 00:00:00,NHL - EDM (1999) Round: 2 (#36)   ,0,0,+1,0,0,0/0,8839,2001-02-06 07:30:00,Sudbury,0,2,4,0,27,19.84109589041096, 2000-01 Regular Season
D,14,"Starling, Chad",1980-09-16 00:00:00,NHL - STL (1999) Round: 4 (#114)   ,0,0,-1,0,6,0/0,8839,2001-02-06 07:30:00,Sudbury,0,2,4,0,27,20.405479452054795, 2000-01 Regular Season
D,15,"Jancevski, Dan",1981-06-15 00:00:00,NHL - DAL (1999) Round: 2 (#66)   ,0,1,0,0,0,0/0,8839,2001-02-06 07:30:00,Sudbury,0,2,4,0,27,19.660273972602738, 2000-01 Regular Season
C,16,"MacKenzie, Derek",1981-06-11 00:00:00,NHL - ATL (1999) Round: 5 (#128)   ,1,0,0,0,0,0/0,8839,2001-02-06 07:30:00,Sudbury,0,2,4,0,27,19.671232876712327, 2000-01 Regular Season
LW,18,"Connell, Jerry",1981-02-25 00:00:00,Undrafted,0,0,0,0,2,0/0,8839,2001-02-06 07:30:00,Sudbury,0,2,4,0,27,19.96164383561644, 2000-01 Regular Season
C,19,"Ellis, Steven",1982-06-12 00:00:00,Undrafted,0,0,0,0,7,0/0,8839,2001-02-06 07:30:00,Sudbury,0,2,4,0,27,18.66849315068493, 2000-01 Regular Season
LW,21,"Prawdzik, Walter",1983-03-21 00:00:00,Undrafted,0,0,0,0,0,0/0,8839,2001-02-06 07:30:00,Sudbury,0,2,4,0,27,17.895890410958906, 2000-01 Regular Season
C,22,"Jaspers, Jason",1981-04-08 00:00:00,NHL - PHX (1999) Round: 3 (#71)   ,1,1,0,0,0,0/0,8839,2001-02-06 07:30:00,Sudbury,0,2,4,0,27,19.846575342465755, 2000-01 Regular Season
D,24,"Kivell, Drew",1983-02-04 00:00:00,Undrafted,0,0,0,0,0,0/0,8839,2001-02-06 07:30:00,Sudbury,0,2,4,0,27,18.019178082191782, 2000-01 Regular Season
LW,27,"Kotsopoulos, Tom",1981-01-01 00:00:00,Undrafted,0,0,0,0,6,0/0,8839,2001-02-06 07:30:00,Sudbury,0,2,4,0,27,20.112328767123287, 2000-01 Regular Season
LW,32,"Gratton, Josh",1982-09-09 00:00:00,Undrafted,0,0,-1,0,4,0/0,8839,2001-02-06 07:30:00,Sudbury,0,2,4,0,27,18.424657534246574, 2000-01 Regular Season
LW,81,"Fedorov, Fedor",1981-06-11 00:00:00,NHL - TB (1999) Round: 6 (#182)   ,0,0,0,0,0,0/0,8839,2001-02-06 07:30:00,Sudbury,0,2,4,0,27,19.671232876712327, 2000-01 Regular Season
D,3,"Halkidis, George",1982-06-18 00:00:00,Undrafted,0,1,0,0,0,0/0,8839,2001-02-06 07:30:00,North Bay,0,2,4,0,29,18.65205479452055, 2000-01 Regular Season
D,5,"Gibson, Adam",1984-06-07 00:00:00,Undrafted,0,0,0,0,0,0/0,8839,2001-02-06 07:30:00,North Bay,0,2,4,0,29,16.67945205479452, 2000-01 Regular Season
D,6,"Morgan, Ryan",1983-03-17 00:00:00,Undrafted,0,0,0,0,0,0/0,8839,2001-02-06 07:30:00,North Bay,0,2,4,0,29,17.90684931506849, 2000-01 Regular Season
D,7,"Werner, Kevin",1980-05-28 00:00:00,Undrafted,0,0,0,0,0,0/0,8839,2001-02-06 07:30:00,North Bay,0,2,4,0,29,20.70958904109589, 2000-01 Regular Season
LW,8,"McGregor, Ryan",1982-06-28 00:00:00,Undrafted,0,0,0,0,0,0/0,8839,2001-02-06 07:30:00,North Bay,0,2,4,0,29,18.624657534246577, 2000-01 Regular Season
RW,9,"Werner, Kyle",1980-05-28 00:00:00,Undrafted,1,1,+1,0,0,0/0,8839,2001-02-06 07:30:00,North Bay,0,2,4,0,29,20.70958904109589, 2000-01 Regular Season
LW,10,"Foster, Craig",1984-02-10 00:00:00,Undrafted,0,0,0,0,7,0/0,8839,2001-02-06 07:30:00,North Bay,0,2,4,0,29,17.002739726027396, 2000-01 Regular Season
RW,11,"Doyle, Jeffrey",1983-01-10 00:00:00,Undrafted,0,0,-1,0,4,0/0,8839,2001-02-06 07:30:00,North Bay,0,2,4,0,29,18.087671232876712, 2000-01 Regular Season
LW,15,"Cameron, Scott",1981-04-11 00:00:00,NHL - NJ (1999) Round: 6 (#185)   ,1,1,+1,0,0,0/0,8839,2001-02-06 07:30:00,North Bay,0,2,4,0,29,19.838356164383562, 2000-01 Regular Season
D,17,"Eade, Chris",1982-04-20 00:00:00,NHL - FLA (2000) Round: 4 (#115)   ,0,0,0,0,4,0/0,8839,2001-02-06 07:30:00,North Bay,0,2,4,0,29,18.813698630136987, 2000-01 Regular Season
C,18,"Armstrong, Ryan",1981-04-06 00:00:00,Undrafted,0,0,-1,0,4,0/0,8839,2001-02-06 07:30:00,North Bay,0,2,4,0,29,19.852054794520548, 2000-01 Regular Season
D,24,"Sapozhnikov, Vladimir",1982-08-02 00:00:00,NHL - FLA (2000) Round: 2 (#58)   ,0,0,0,0,4,0/0,8839,2001-02-06 07:30:00,North Bay,0,2,4,0,29,18.528767123287672, 2000-01 Regular Season
D,25,"Pierce, Brad",1981-02-08 00:00:00,Undrafted,0,0,0,0,0,0/0,8839,2001-02-06 07:30:00,North Bay,0,2,4,0,29,20.008219178082193, 2000-01 Regular Season
LW,26,"Tataryn, Josh",1982-07-23 00:00:00,Undrafted,0,0,-1,0,2,0/0,8839,2001-02-06 07:30:00,North Bay,0,2,4,0,29,18.556164383561644, 2000-01 Regular Season
RW,27,"Vernelli, Nick",1983-01-02 00:00:00,Undrafted,0,0,0,0,0,0/0,8839,2001-02-06 07:30:00,North Bay,0,2,4,0,29,18.10958904109589, 2000-01 Regular Season
RW,28,"Hurley, Kevin",1983-05-14 00:00:00,Undrafted,0,0,0,0,0,0/0,8839,2001-02-06 07:30:00,North Bay,0,2,4,0,29,17.747945205479454, 2000-01 Regular Season
LW,29,"Valeev, Igor",1981-01-09 00:00:00,NHL - STL (2001) Round: 4 (#122)   ,0,1,+1,0,0,0/0,8839,2001-02-06 07:30:00,North Bay,0,2,4,0,29,20.09041095890411, 2000-01 Regular Season
D,44,"Reynolds, Peter",1981-04-27 00:00:00,NHL - TOR (1999) Round: 2 (#60)   ,0,0,0,0,4,0/0,8839,2001-02-06 07:30:00,North Bay,0,2,4,0,29,19.794520547945204, 2000-01 Regular Season
D,3,"Wood, Dustin",1981-05-21 00:00:00,Undrafted,0,2,+1,0,0,0/0,8840,2001-02-08 07:30:00,Peterborough,0,6,12,0,10,19.734246575342464, 2000-01 Regular Season
RW,5,"Brioux, John",1980-01-25 00:00:00,Undrafted,0,0,+1,0,0,0/0,8840,2001-02-08 07:30:00,Peterborough,0,6,12,0,10,21.054794520547944, 2000-01 Regular Season
D,6,"Foster, Kurtis",1981-11-24 00:00:00,NHL - CGY (2000) Round: 2 (#40)   ,1,0,+1,0,2,0/0,8840,2001-02-08 07:30:00,Peterborough,0,6,12,0,10,19.221917808219178, 2000-01 Regular Season
RW,9,"Chamberlain, Jamie",1981-08-02 00:00:00,NHL - DAL (1999) Round: 9 (#265)   ,0,1,-1,0,0,0/0,8840,2001-02-08 07:30:00,Peterborough,0,6,12,0,10,19.534246575342465, 2000-01 Regular Season
RW,10,"Howse, Jon",1983-09-04 00:00:00,Undrafted,0,0,+1,0,0,0/0,8840,2001-02-08 07:30:00,Peterborough,0,6,12,0,10,17.443835616438356, 2000-01 Regular Season
D,11,"Card, Ryan",1984-02-18 00:00:00,Undrafted,0,0,+1,0,0,0/0,8840,2001-02-08 07:30:00,Peterborough,0,6,12,0,10,16.986301369863014, 2000-01 Regular Season
C,12,"Staal, Eric",1984-10-29 00:00:00,NHL - CAR (2003) Round: 1 (#2)   ,0,3,+1,0,0,0/0,8840,2001-02-08 07:30:00,Peterborough,0,6,12,0,10,16.29041095890411, 2000-01 Regular Season
RW,16,"Zalba, Bill",1982-09-14 00:00:00,Undrafted,0,0,-1,0,2,0/0,8840,2001-02-08 07:30:00,Peterborough,0,6,12,0,10,18.416438356164385, 2000-01 Regular Season
RW,17,"Gagnon, Jimmy",1982-09-16 00:00:00,Undrafted,0,0,-2,0,0,0/0,8840,2001-02-08 07:30:00,Peterborough,0,6,12,0,10,18.410958904109588, 2000-01 Regular Season
C,18,"Self, Brad",1981-02-27 00:00:00,NHL - BUF (1999) Round: 8 (#235)   ,1,4,+3,0,0,0/0,8840,2001-02-08 07:30:00,Peterborough,0,6,12,0,10,19.96164383561644, 2000-01 Regular Season
RW,19,"Gillis, Kerry",1983-01-09 00:00:00,Undrafted,0,0,0,0,4,0/0,8840,2001-02-08 07:30:00,Peterborough,0,6,12,0,10,18.095890410958905, 2000-01 Regular Season
RW,20,"Hoar, Stephen",1982-05-26 00:00:00,Undrafted,0,0,+1,0,0,0/0,8840,2001-02-08 07:30:00,Peterborough,0,6,12,0,10,18.720547945205478, 2000-01 Regular Season
C,21,"Herneisen, Matt",1982-02-08 00:00:00,Undrafted,1,0,+1,0,0,0/0,8840,2001-02-08 07:30:00,Peterborough,0,6,12,0,10,19.013698630136986, 2000-01 Regular Season
RW,22,"Rodman, Marcel",1981-09-25 00:00:00,NHL - BOS (2001) Round: 9 (#282)   ,3,1,+3,0,0,0/0,8840,2001-02-08 07:30:00,Peterborough,0,6,12,0,10,19.386301369863013, 2000-01 Regular Season
D,23,"Elzinga, Adam",1982-07-23 00:00:00,Undrafted,0,0,0,0,0,0/0,8840,2001-02-08 07:30:00,Peterborough,0,6,12,0,10,18.561643835616437, 2000-01 Regular Season
LW,26,"Armstrong, Matt",1982-09-08 00:00:00,Undrafted,0,0,-1,0,0,0/0,8840,2001-02-08 07:30:00,Peterborough,0,6,12,0,10,18.432876712328767, 2000-01 Regular Season
D,28,"Self, Mike",1983-03-18 00:00:00,Undrafted,0,0,-1,0,0,0/0,8840,2001-02-08 07:30:00,Peterborough,0,6,12,0,10,17.90958904109589, 2000-01 Regular Season
D,37,"Krajicek, Lukas",1983-11-03 00:00:00,NHL - FLA (2001) Round: 1 (#24)   ,0,1,+2,0,2,0/0,8840,2001-02-08 07:30:00,Peterborough,0,6,12,0,10,17.279452054794522, 2000-01 Regular Season
D,2,"Zavoral, Vaclav",1981-05-22 00:00:00,NHL - TOR (1999) Round: 5 (#151)   ,0,0,-1,0,2,0/0,8840,2001-02-08 07:30:00,Sault Ste. Marie,0,3,4,0,6,19.731506849315068, 2000-01 Regular Season
D,3,"Martin, Chris",1983-08-02 00:00:00,Undrafted,0,0,-1,0,0,0/0,8840,2001-02-08 07:30:00,Sault Ste. Marie,0,3,4,0,6,17.534246575342465, 2000-01 Regular Season
D,5,"VanBallegooie, Dustin",1983-03-25 00:00:00,Undrafted,0,0,0,0,0,0/0,8840,2001-02-08 07:30:00,Sault Ste. Marie,0,3,4,0,6,17.89041095890411, 2000-01 Regular Season
D,6,"Daley, Trevor",1983-10-09 00:00:00,NHL - DAL (2002) Round: 2 (#43)   ,1,2,+1,0,0,0/0,8840,2001-02-08 07:30:00,Sault Ste. Marie,0,3,4,0,6,17.34794520547945, 2000-01 Regular Season
LW,7,"Richards, Jeff",1981-09-17 00:00:00,Undrafted,0,1,-1,0,0,0/0,8840,2001-02-08 07:30:00,Sault Ste. Marie,0,3,4,0,6,19.40821917808219, 2000-01 Regular Season
RW,8,"Melinko, Mike",1983-02-14 00:00:00,Undrafted,1,0,0,0,2,0/0,8840,2001-02-08 07:30:00,Sault Ste. Marie,0,3,4,0,6,17.997260273972604, 2000-01 Regular Season
LW,9,"Neufeld, Kyle",1983-08-28 00:00:00,Undrafted,0,0,-1,0,0,0/0,8840,2001-02-08 07:30:00,Sault Ste. Marie,0,3,4,0,6,17.46301369863014, 2000-01 Regular Season
D,12,"Fox, Derek",1981-02-17 00:00:00,Undrafted,0,0,0,0,0,0/0,8840,2001-02-08 07:30:00,Sault Ste. Marie,0,3,4,0,6,19.98904109589041, 2000-01 Regular Season
C,14,"Lamesse, Patrick",1983-03-19 00:00:00,Undrafted,0,0,-1,0,0,0/0,8840,2001-02-08 07:30:00,Sault Ste. Marie,0,3,4,0,6,17.90684931506849, 2000-01 Regular Season
RW,16,"Ilijow, Troy",1982-08-25 00:00:00,Undrafted,0,0,0,0,0,0/0,8840,2001-02-08 07:30:00,Sault Ste. Marie,0,3,4,0,6,18.471232876712328, 2000-01 Regular Season
LW,17,"Bonda, Martin",1982-07-13 00:00:00,Undrafted,0,0,0,0,0,0/0,8840,2001-02-08 07:30:00,Sault Ste. Marie,0,3,4,0,6,18.589041095890412, 2000-01 Regular Season
LW,21,"Wailes, Kyle",1983-10-19 00:00:00,Undrafted,0,1,-1,0,0,0/0,8840,2001-02-08 07:30:00,Sault Ste. Marie,0,3,4,0,6,17.32054794520548, 2000-01 Regular Season
LW,22,"Nolan, Alan",1983-07-06 00:00:00,Undrafted,0,0,-1,0,0,0/0,8840,2001-02-08 07:30:00,Sault Ste. Marie,0,3,4,0,6,17.60821917808219, 2000-01 Regular Season
LW,23,"Weistche, Ryan",1982-03-28 00:00:00,Undrafted,0,0,-1,0,0,0/0,8840,2001-02-08 07:30:00,Sault Ste. Marie,0,3,4,0,6,18.882191780821916, 2000-01 Regular Season
D,24,"Ballantyne, Paul",1982-07-16 00:00:00,NHL - DET (2000) Round: 6 (#196)   ,1,0,-1,0,0,0/0,8840,2001-02-08 07:30:00,Sault Ste. Marie,0,3,4,0,6,18.58082191780822, 2000-01 Regular Season
RW,25,"Trudell, Brett",1984-02-15 00:00:00,Undrafted,0,0,-1,0,0,0/0,8840,2001-02-08 07:30:00,Sault Ste. Marie,0,3,4,0,6,16.994520547945207, 2000-01 Regular Season
D,26,"Swanson, Jeremy",1984-06-21 00:00:00,NHL - FLA (2002) Round: 6 (#169)   ,0,0,-1,0,2,0/0,8840,2001-02-08 07:30:00,Sault Ste. Marie,0,3,4,0,6,16.646575342465752, 2000-01 Regular Season
D,2,"Helbling, Timo",1981-07-21 00:00:00,NHL - NSH (1999) Round: 6 (#162)   ,1,0,+2,0,0,0/0,8841,2001-02-08 07:30:00,Windsor,0,4,5,0,24,19.567123287671233, 2000-01 Regular Season
D,4,"Livingston, Matt",1982-11-21 00:00:00,Undrafted,0,0,+1,0,0,0/0,8841,2001-02-08 07:30:00,Windsor,0,4,5,0,24,18.23013698630137, 2000-01 Regular Season
RW,7,"Sewell, Joey",1981-03-15 00:00:00,Undrafted,0,0,+1,0,4,0/0,8841,2001-02-08 07:30:00,Windsor,0,4,5,0,24,19.91780821917808, 2000-01 Regular Season
D,8,"Bowman, David",1983-09-23 00:00:00,Undrafted,0,0,0,0,0,0/0,8841,2001-02-08 07:30:00,Windsor,0,4,5,0,24,17.39178082191781, 2000-01 Regular Season
LW,10,"Chapman, Kyle",1981-02-24 00:00:00,Undrafted,1,0,+1,0,0,0/0,8841,2001-02-08 07:30:00,Windsor,0,4,5,0,24,19.96986301369863, 2000-01 Regular Season
C,11,"Mather, Shawn",1980-03-11 00:00:00,Undrafted,0,1,-1,0,0,0/0,8841,2001-02-08 07:30:00,Windsor,0,4,5,0,24,20.92876712328767, 2000-01 Regular Season
RW,12,"Kennedy, Craig",1983-04-24 00:00:00,Undrafted,1,0,0,0,5,0/0,8841,2001-02-08 07:30:00,Windsor,0,4,5,0,24,17.80821917808219, 2000-01 Regular Season
C,14,"Ott, Steve",1982-08-19 00:00:00,NHL - DAL (2000) Round: 1 (#25)   ,0,0,0,0,7,0/0,8841,2001-02-08 07:30:00,Windsor,0,4,5,0,24,18.487671232876714, 2000-01 Regular Season
LW,16,"Nittel, Ahren",1983-12-06 00:00:00,NHL - NJ (2002) Round: 3 (#85)   ,0,0,0,0,2,0/0,8841,2001-02-08 07:30:00,Windsor,0,4,5,0,24,17.18904109589041, 2000-01 Regular Season
C,18,"Spezza, Jason",1983-06-13 00:00:00,NHL - OTT (2001) Round: 1 (#2)   ,1,1,+1,0,2,0/0,8841,2001-02-08 07:30:00,Windsor,0,4,5,0,24,17.671232876712327, 2000-01 Regular Season
C,19,"Boucher, Robin",1981-02-20 00:00:00,Undrafted,0,2,+1,0,2,0/0,8841,2001-02-08 07:30:00,Windsor,0,4,5,0,24,19.980821917808218, 2000-01 Regular Season
D,24,"Angel, Brett",1981-04-29 00:00:00,NHL - NSH (1999) Round: 3 (#72)   ,0,0,0,0,0,0/0,8841,2001-02-08 07:30:00,Windsor,0,4,5,0,24,19.794520547945204, 2000-01 Regular Season
LW,28,"Sinacori, Frank",1982-07-01 00:00:00,Undrafted,0,0,-1,0,0,0/0,8841,2001-02-08 07:30:00,Windsor,0,4,5,0,24,18.621917808219177, 2000-01 Regular Season
D,38,"Mahon, Craig",1981-01-29 00:00:00,Undrafted,0,0,-1,0,2,0/0,8841,2001-02-08 07:30:00,Windsor,0,4,5,0,24,20.041095890410958, 2000-01 Regular Season
C,39,"Hildenbrand, Steve",1981-03-10 00:00:00,Undrafted,0,1,0,0,0,0/0,8841,2001-02-08 07:30:00,Windsor,0,4,5,0,24,19.931506849315067, 2000-01 Regular Season
